order_id,customer_id,order_date,delivery_date,shipping_time_days,total_amount,Payment_type
ORD0001848,CUST00611,2024-12-28 06:03:07,2025-01-04 06:03:07,7,482.98,Credit Card
ORD0001849,CUST00611,2025-09-18 18:00:07,2025-09-21 18:00:07,3,356.07,Apple Pay
ORD0001850,CUST00611,2025-07-17 19:49:54,2025-07-21 19:49:54,4,962.37,Apple Pay
ORD0001851,CUST00611,2024-05-20 02:35:43,2024-05-25 02:35:43,5,382.82,PayPal
ORD0001852,CUST00611,2025-12-13 10:41:15,2025-12-20 10:41:15,7,2453.37,Gift Card
ORD0001853,CUST00611,2025-08-12 11:00:34,2025-08-15 11:00:34,3,283.77,Gift Card
ORD0001854,CUST00611,2025-08-25 05:04:40,2025-08-29 05:04:40,4,239.07,Apple Pay
ORD0001855,CUST00612,2024-12-25 08:44:50,2025-01-01 08:44:50,7,1465.06,Gift Card
ORD0001856,CUST00612,2024-05-30 15:07:02,2024-06-07 15:07:02,8,153.65,Apple Pay
ORD0001857,CUST00612,2024-12-21 12:18:45,2024-12-27 12:18:45,6,635.07,Gift Card
ORD0001858,CUST00613,2024-06-21 20:08:59,2024-06-28 20:08:59,7,283.98,Credit Card
ORD0001859,CUST00613,2025-06-16 19:37:10,2025-06-21 19:37:10,5,56.72,Gift Card
ORD0001860,CUST00613,2025-09-18 08:20:20,2025-09-25 08:20:20,7,345.8,Financing
ORD0001861,CUST00613,2025-02-03 16:30:37,2025-02-08 16:30:37,5,873.21,PayPal
ORD0001862,CUST00614,2024-11-16 03:18:53,2024-11-20 03:18:53,4,206.52,Financing
ORD0001863,CUST00614,2024-10-22 03:58:23,2024-10-29 03:58:23,7,1522.05,PayPal
ORD0001864,CUST00615,2025-10-23 13:48:16,2025-10-30 13:48:16,7,195.14,Credit Card
ORD0001865,CUST00615,2026-01-30 20:46:37,2026-02-07 20:46:37,8,111.22,Financing
ORD0001866,CUST00615,2025-09-01 09:40:22,2025-09-06 09:40:22,5,552.48,Gift Card
ORD0001867,CUST00615,2026-03-14 09:53:01,2026-03-19 09:53:01,5,1161.93,Gift Card
ORD0001868,CUST00615,2025-07-21 13:35:19,2025-07-27 13:35:19,6,231.68,Apple Pay
ORD0001869,CUST00615,2026-02-16 17:32:39,2026-02-22 17:32:39,6,657.83,Gift Card
ORD0001870,CUST00616,2024-08-04 05:35:36,2024-08-10 05:35:36,6,120.7,Gift Card
ORD0001871,CUST00616,2024-12-24 08:45:00,2025-01-03 08:45:00,10,351.33,Gift Card
ORD0001872,CUST00616,2024-06-11 17:44:18,2024-06-25 17:44:18,14,782.6,Apple Pay
ORD0001873,CUST00616,2025-07-06 01:28:59,2025-07-13 01:28:59,7,214.22,Credit Card
ORD0001874,CUST00617,2025-09-06 21:03:27,2025-09-13 21:03:27,7,102.36,Apple Pay
ORD0001875,CUST00617,2024-07-28 06:50:50,2024-08-01 06:50:50,4,317.24,Apple Pay
ORD0001876,CUST00618,2026-03-22 11:49:26,2026-03-28 11:49:26,6,263.07,PayPal
ORD0001877,CUST00618,2025-01-06 03:33:48,2025-01-11 03:33:48,5,353.73,Financing
ORD0001878,CUST00618,2024-12-06 09:34:12,2024-12-11 09:34:12,5,1656.77,Credit Card
ORD0001879,CUST00618,2025-09-01 00:10:39,2025-09-06 00:10:39,5,522.34,Apple Pay
ORD0001880,CUST00619,2025-10-03 23:02:29,2025-10-05 23:02:29,2,129.35,PayPal
ORD0001881,CUST00619,2025-09-05 17:31:31,2025-09-10 17:31:31,5,75.34,Apple Pay
ORD0001882,CUST00619,2025-02-07 21:03:28,2025-02-19 21:03:28,12,351.85,Financing
ORD0001883,CUST00620,2024-07-18 14:15:52,2024-07-23 14:15:52,5,282.46,Apple Pay
ORD0001884,CUST00620,2025-07-15 14:48:13,2025-07-22 14:48:13,7,524.99,Financing
ORD0001885,CUST00620,2025-10-12 00:03:18,2025-10-18 00:03:18,6,335.18,Credit Card
ORD0001886,CUST00620,2026-04-08 00:03:35,2026-04-12 00:03:35,4,539.01,Apple Pay
ORD0001887,CUST00621,2024-06-14 05:42:29,2024-06-16 05:42:29,2,774.09,Gift Card
ORD0001888,CUST00621,2024-12-05 21:27:21,2024-12-11 21:27:21,6,84.43,Apple Pay
ORD0001889,CUST00622,2025-06-17 13:29:38,2025-06-29 13:29:38,12,1263.0,PayPal
ORD0001890,CUST00622,2025-01-27 00:14:33,2025-01-29 00:14:33,2,137.95,Credit Card
ORD0001891,CUST00622,2025-08-22 06:00:54,2025-08-26 06:00:54,4,927.71,Financing
ORD0001892,CUST00622,2025-12-15 08:04:47,2025-12-19 08:04:47,4,119.16,Gift Card
ORD0001893,CUST00622,2024-12-20 13:40:41,2024-12-25 13:40:41,5,584.97,PayPal
ORD0001894,CUST00622,2026-01-01 01:17:40,2026-01-07 01:17:40,6,395.5,PayPal
ORD0001895,CUST00622,2024-07-17 16:40:47,2024-07-27 16:40:47,10,147.52,PayPal
ORD0001896,CUST00622,2025-09-11 22:18:23,2025-09-13 22:18:23,2,177.58,Apple Pay
ORD0001897,CUST00623,2025-10-07 08:08:54,2025-10-11 08:08:54,4,73.21,Credit Card
ORD0001898,CUST00623,2026-01-13 07:20:47,2026-01-15 07:20:47,2,411.79,PayPal
ORD0001899,CUST00623,2025-11-04 06:11:21,2025-11-16 06:11:21,12,92.87,Credit Card
ORD0001900,CUST00624,2025-09-23 19:28:57,2025-09-28 19:28:57,5,153.65,PayPal
ORD0001901,CUST00624,2026-03-19 03:41:40,2026-03-24 03:41:40,5,291.26,Gift Card
ORD0001902,CUST00624,2025-05-23 07:06:52,2025-05-28 07:06:52,5,154.89,Financing
ORD0001903,CUST00625,2024-06-21 00:31:15,2024-06-26 00:31:15,5,415.97,Financing
ORD0001904,CUST00625,2025-08-24 05:12:24,2025-08-26 05:12:24,2,272.44,PayPal
ORD0001905,CUST00626,2025-09-12 04:38:16,2025-09-17 04:38:16,5,579.85,Financing
ORD0001906,CUST00626,2025-03-04 07:17:53,2025-03-07 07:17:53,3,257.36,Apple Pay
ORD0001907,CUST00626,2025-05-09 09:20:37,2025-05-19 09:20:37,10,52.61,PayPal
ORD0001908,CUST00626,2025-01-15 11:23:45,2025-01-18 11:23:45,3,182.08,Gift Card
ORD0001909,CUST00627,2024-04-23 14:16:23,2024-04-27 14:16:23,4,106.37,Apple Pay
ORD0001910,CUST00627,2025-01-16 01:44:30,2025-01-22 01:44:30,6,193.46,Financing
ORD0001911,CUST00627,2024-12-05 08:06:44,2024-12-07 08:06:44,2,313.79,Financing
ORD0001912,CUST00628,2024-08-27 10:46:32,2024-09-06 10:46:32,10,715.96,PayPal
ORD0001913,CUST00629,2024-09-22 19:16:19,2024-09-26 19:16:19,4,81.78,Financing
ORD0001914,CUST00629,2024-12-30 20:47:02,2025-01-04 20:47:02,5,79.57,PayPal
ORD0001915,CUST00629,2025-11-25 12:37:05,2025-12-03 12:37:05,8,668.48,PayPal
ORD0001916,CUST00629,2025-04-22 03:10:42,2025-05-02 03:10:42,10,630.9,Credit Card
ORD0001917,CUST00630,2024-09-05 13:40:06,2024-09-17 13:40:06,12,93.25,PayPal
ORD0001918,CUST00630,2024-10-02 09:29:59,2024-10-10 09:29:59,8,656.1,PayPal
ORD0001919,CUST00630,2024-07-25 06:50:07,2024-07-30 06:50:07,5,175.69,Credit Card
ORD0001920,CUST00630,2024-08-07 18:49:07,2024-08-12 18:49:07,5,699.62,Apple Pay
ORD0001921,CUST00631,2024-06-08 08:53:34,2024-06-20 08:53:34,12,346.91,Credit Card
ORD0001922,CUST00632,2024-11-25 04:23:44,2024-11-29 04:23:44,4,618.21,Apple Pay
ORD0001923,CUST00632,2026-01-25 07:43:02,2026-01-29 07:43:02,4,265.26,Apple Pay
ORD0001924,CUST00632,2025-12-12 14:03:22,2025-12-18 14:03:22,6,490.43,PayPal
ORD0001925,CUST00632,2024-06-26 23:49:54,2024-07-01 23:49:54,5,1510.11,PayPal
ORD0001926,CUST00632,2025-05-08 18:27:12,2025-05-14 18:27:12,6,363.35,Gift Card
ORD0001927,CUST00632,2025-11-29 04:34:39,2025-12-06 04:34:39,7,601.42,Apple Pay
ORD0001928,CUST00632,2025-06-02 16:29:15,2025-06-08 16:29:15,6,105.76,Financing
ORD0001929,CUST00632,2026-01-18 02:11:35,2026-01-26 02:11:35,8,188.53,Financing
ORD0001930,CUST00633,2025-11-04 03:45:12,2025-11-11 03:45:12,7,517.06,Credit Card
ORD0001931,CUST00633,2026-02-24 19:27:39,2026-02-27 19:27:39,3,683.76,Apple Pay
ORD0001932,CUST00633,2025-05-23 09:41:32,2025-05-29 09:41:32,6,239.9,Financing
ORD0001933,CUST00633,2024-05-08 18:05:44,2024-05-13 18:05:44,5,656.02,Financing
ORD0001934,CUST00634,2025-09-05 13:41:12,2025-09-13 13:41:12,8,988.45,Credit Card
ORD0001935,CUST00634,2024-12-27 00:10:27,2025-01-02 00:10:27,6,490.14,PayPal
ORD0001936,CUST00634,2026-02-19 03:34:36,2026-02-22 03:34:36,3,3104.04,Financing
ORD0001937,CUST00634,2025-11-25 15:26:25,2025-12-02 15:26:25,7,1084.92,Financing
ORD0001938,CUST00635,2025-08-02 11:22:22,2025-08-10 11:22:22,8,357.76,Gift Card
ORD0001939,CUST00635,2024-07-20 05:21:45,2024-07-23 05:21:45,3,126.71,Gift Card
ORD0001940,CUST00636,2025-07-17 07:54:43,2025-07-25 07:54:43,8,316.83,Apple Pay
ORD0001941,CUST00636,2025-01-27 00:59:55,2025-01-29 00:59:55,2,110.7,Credit Card
ORD0001942,CUST00636,2024-08-07 05:54:40,2024-08-12 05:54:40,5,511.73,Financing
ORD0001943,CUST00636,2024-08-13 10:56:19,2024-08-21 10:56:19,8,348.68,Gift Card
ORD0001944,CUST00637,2024-08-27 21:38:40,2024-08-30 21:38:40,3,139.01,Apple Pay
ORD0001945,CUST00637,2026-01-15 03:49:35,2026-01-21 03:49:35,6,224.94,Financing
ORD0001946,CUST00637,2025-09-29 14:00:36,2025-10-11 14:00:36,12,504.74,Credit Card
ORD0001947,CUST00637,2025-11-29 08:44:11,2025-12-05 08:44:11,6,239.15,Apple Pay
ORD0001948,CUST00638,2025-08-07 16:26:16,2025-08-11 16:26:16,4,476.04,Financing
ORD0001949,CUST00638,2025-12-28 20:05:57,2026-01-03 20:05:57,6,283.98,Apple Pay
ORD0001950,CUST00639,2026-03-11 13:09:30,2026-03-17 13:09:30,6,563.09,Financing
ORD0001951,CUST00639,2024-08-16 00:18:18,2024-08-19 00:18:18,3,417.32,Gift Card
ORD0001952,CUST00639,2025-10-21 14:15:24,2025-10-29 14:15:24,8,724.44,PayPal
ORD0001953,CUST00639,2025-03-15 09:15:18,2025-03-19 09:15:18,4,980.42,Credit Card
ORD0001954,CUST00640,2024-05-13 08:55:02,2024-05-15 08:55:02,2,177.83,Credit Card
ORD0001955,CUST00640,2025-02-22 13:23:27,2025-02-27 13:23:27,5,950.94,PayPal
ORD0001956,CUST00640,2025-01-17 09:27:52,2025-01-22 09:27:52,5,143.22,PayPal
ORD0001957,CUST00640,2025-09-16 18:45:00,2025-09-23 18:45:00,7,220.67,Financing
ORD0001958,CUST00640,2025-10-20 08:28:50,2025-10-26 08:28:50,6,210.89,Gift Card
ORD0001959,CUST00640,2024-10-10 22:18:54,2024-10-12 22:18:54,2,1126.07,Apple Pay
ORD0001960,CUST00640,2025-03-20 10:53:43,2025-03-26 10:53:43,6,133.11,Apple Pay
ORD0001961,CUST00641,2025-07-27 16:45:18,2025-07-31 16:45:18,4,94.5,Gift Card
ORD0001962,CUST00642,2024-11-16 17:52:22,2024-11-21 17:52:22,5,455.2,Financing
ORD0001963,CUST00642,2025-11-14 20:01:09,2025-11-20 20:01:09,6,375.06,Apple Pay
ORD0001964,CUST00643,2025-11-11 20:09:48,2025-11-13 20:09:48,2,204.8,Credit Card
ORD0001965,CUST00644,2025-12-09 05:31:44,2025-12-11 05:31:44,2,1725.04,Financing
ORD0001966,CUST00644,2025-03-24 03:03:18,2025-03-29 03:03:18,5,342.26,Apple Pay
ORD0001967,CUST00644,2024-10-08 04:33:44,2024-10-14 04:33:44,6,464.31,Financing
ORD0001968,CUST00644,2025-05-29 05:07:14,2025-06-03 05:07:14,5,75.23,Gift Card
ORD0001969,CUST00645,2024-10-12 04:51:19,2024-10-16 04:51:19,4,1276.65,Credit Card
ORD0001970,CUST00645,2024-12-05 19:19:51,2024-12-13 19:19:51,8,179.47,Apple Pay
ORD0001971,CUST00645,2025-12-28 12:16:22,2026-01-03 12:16:22,6,212.35,Apple Pay
ORD0001972,CUST00646,2025-12-09 16:09:08,2025-12-13 16:09:08,4,125.0,PayPal
ORD0001973,CUST00646,2025-04-08 17:30:57,2025-04-13 17:30:57,5,731.27,Financing
ORD0001974,CUST00646,2026-03-12 13:44:03,2026-03-17 13:44:03,5,68.72,PayPal
ORD0001975,CUST00646,2026-01-18 02:04:24,2026-01-23 02:04:24,5,350.82,Gift Card
ORD0001976,CUST00647,2024-09-07 03:09:18,2024-09-15 03:09:18,8,1092.47,Apple Pay
ORD0001977,CUST00648,2025-01-20 03:29:01,2025-01-25 03:29:01,5,24.71,Credit Card
ORD0001978,CUST00649,2025-09-18 06:59:13,2025-09-22 06:59:13,4,440.39,Credit Card
ORD0001979,CUST00649,2025-06-26 11:49:10,2025-07-02 11:49:10,6,204.12,Apple Pay
ORD0001980,CUST00650,2025-03-17 15:45:44,2025-03-21 15:45:44,4,128.65,Financing
ORD0001981,CUST00650,2025-04-03 00:46:11,2025-04-05 00:46:11,2,941.25,PayPal
ORD0001982,CUST00650,2025-11-28 01:48:20,2025-12-02 01:48:20,4,257.8,Credit Card
ORD0001983,CUST00650,2024-11-14 07:02:13,2024-11-18 07:02:13,4,78.37,Gift Card
ORD0001984,CUST00650,2025-12-04 19:42:53,2025-12-06 19:42:53,2,830.64,PayPal
ORD0001985,CUST00650,2025-01-31 01:02:58,2025-02-07 01:02:58,7,876.33,PayPal
ORD0001986,CUST00651,2025-05-05 01:17:29,2025-05-12 01:17:29,7,550.77,Gift Card
ORD0001987,CUST00651,2025-05-24 02:59:40,2025-05-29 02:59:40,5,939.28,Financing
ORD0001988,CUST00651,2025-02-28 14:50:05,2025-03-04 14:50:05,4,1334.58,Credit Card
ORD0001989,CUST00652,2024-08-13 07:24:52,2024-08-16 07:24:52,3,579.85,Gift Card
ORD0001990,CUST00652,2026-01-03 22:23:16,2026-01-09 22:23:16,6,112.85,Apple Pay
ORD0001991,CUST00653,2024-09-11 13:04:00,2024-09-16 13:04:00,5,581.41,Financing
ORD0001992,CUST00653,2025-12-22 18:59:09,2025-12-26 18:59:09,4,964.8,Financing
ORD0001993,CUST00653,2025-07-23 02:10:30,2025-07-26 02:10:30,3,791.7,Apple Pay
ORD0001994,CUST00653,2024-07-25 22:22:01,2024-08-01 22:22:01,7,305.21,Financing
ORD0001995,CUST00654,2026-02-16 12:22:00,2026-02-24 12:22:00,8,458.12,PayPal
ORD0001996,CUST00654,2024-10-20 14:49:44,2024-10-27 14:49:44,7,949.11,Financing
ORD0001997,CUST00655,2024-05-19 23:08:00,2024-05-23 23:08:00,4,1563.6,Financing
ORD0001998,CUST00655,2025-08-20 10:52:29,2025-09-01 10:52:29,12,135.31,Credit Card
ORD0001999,CUST00655,2025-04-17 17:17:25,2025-04-23 17:17:25,6,1782.92,Gift Card
ORD0002000,CUST00655,2026-02-17 09:09:08,2026-02-24 09:09:08,7,570.07,Credit Card
ORD0002001,CUST00656,2025-01-22 18:19:35,2025-01-25 18:19:35,3,751.8,PayPal
ORD0002002,CUST00656,2025-06-14 03:49:12,2025-06-20 03:49:12,6,681.35,Gift Card
ORD0002003,CUST00656,2026-04-05 02:55:32,2026-04-11 02:55:32,6,109.5,Credit Card
ORD0002004,CUST00657,2024-06-28 02:50:33,2024-07-01 02:50:33,3,162.9,Financing
ORD0002005,CUST00657,2025-10-13 23:54:24,2025-10-17 23:54:24,4,44.78,PayPal
ORD0002006,CUST00658,2026-01-26 11:00:22,2026-02-01 11:00:22,6,844.84,Apple Pay
ORD0002007,CUST00658,2025-05-15 03:40:45,2025-05-21 03:40:45,6,74.71,Financing
ORD0002008,CUST00658,2026-01-30 13:18:59,2026-02-06 13:18:59,7,657.53,Credit Card
ORD0002009,CUST00658,2024-07-15 06:35:36,2024-07-21 06:35:36,6,388.48,Apple Pay
ORD0002010,CUST00658,2024-11-16 20:23:28,2024-11-28 20:23:28,12,550.33,Financing
ORD0002011,CUST00659,2024-06-13 13:58:37,2024-06-20 13:58:37,7,196.93,Financing
ORD0002012,CUST00659,2025-11-23 03:57:36,2025-11-28 03:57:36,5,743.99,PayPal
ORD0002013,CUST00660,2024-08-11 22:52:11,2024-08-19 22:52:11,8,228.21,Financing
ORD0002014,CUST00661,2024-11-07 07:37:47,2024-11-13 07:37:47,6,578.62,Financing
ORD0002015,CUST00661,2025-03-24 10:20:55,2025-03-28 10:20:55,4,352.05,Financing
ORD0002016,CUST00661,2026-03-13 14:33:44,2026-03-23 14:33:44,10,374.38,Gift Card
ORD0002017,CUST00662,2025-05-13 04:01:12,2025-05-20 04:01:12,7,196.24,Financing
ORD0002018,CUST00662,2024-08-01 21:12:33,2024-08-05 21:12:33,4,60.37,PayPal
ORD0002019,CUST00662,2026-01-14 22:15:54,2026-01-22 22:15:54,8,412.52,Credit Card
ORD0002020,CUST00662,2025-03-15 05:30:39,2025-03-19 05:30:39,4,430.75,Gift Card
ORD0002021,CUST00663,2024-06-19 16:05:46,2024-06-23 16:05:46,4,748.16,Financing
ORD0002022,CUST00663,2026-03-17 15:28:26,2026-03-22 15:28:26,5,405.98,Credit Card
ORD0002023,CUST00663,2024-09-28 21:31:11,2024-10-02 21:31:11,4,282.36,Financing
ORD0002024,CUST00663,2026-01-03 18:53:00,2026-01-07 18:53:00,4,726.74,Apple Pay
ORD0002025,CUST00663,2025-03-25 20:03:59,2025-03-30 20:03:59,5,186.18,PayPal
ORD0002026,CUST00664,2026-02-25 13:07:32,2026-03-05 13:07:32,8,379.81,Gift Card
ORD0002027,CUST00664,2025-01-05 23:10:10,2025-01-09 23:10:10,4,240.89,Apple Pay
ORD0002028,CUST00664,2026-04-02 03:41:07,2026-04-10 03:41:07,8,293.72,PayPal
ORD0002029,CUST00665,2024-04-30 03:35:59,2024-05-06 03:35:59,6,166.02,Gift Card
ORD0002030,CUST00666,2025-02-25 16:40:13,2025-03-04 16:40:13,7,588.46,PayPal
ORD0002031,CUST00666,2024-05-20 19:12:42,2024-05-27 19:12:42,7,174.7,PayPal
ORD0002032,CUST00666,2025-02-11 08:52:08,2025-02-15 08:52:08,4,1794.86,PayPal
ORD0002033,CUST00666,2025-05-04 08:31:20,2025-05-09 08:31:20,5,178.7,PayPal
ORD0002034,CUST00666,2025-01-24 21:34:43,2025-01-29 21:34:43,5,275.9,Credit Card
ORD0002035,CUST00666,2024-10-09 13:39:11,2024-10-13 13:39:11,4,510.77,Apple Pay
ORD0002036,CUST00666,2025-02-03 09:05:22,2025-02-09 09:05:22,6,169.81,Credit Card
ORD0002037,CUST00666,2024-06-11 19:40:01,2024-06-16 19:40:01,5,119.81,Financing
ORD0002038,CUST00667,2025-01-25 15:18:36,2025-01-30 15:18:36,5,430.58,PayPal
ORD0002039,CUST00667,2024-09-30 20:08:14,2024-10-03 20:08:14,3,2857.6,Financing
ORD0002040,CUST00667,2024-05-01 07:53:07,2024-05-09 07:53:07,8,513.68,Apple Pay
ORD0002041,CUST00667,2024-12-12 23:08:52,2024-12-24 23:08:52,12,224.36,Gift Card
ORD0002042,CUST00667,2026-04-02 10:17:02,2026-04-05 10:17:02,3,769.33,Financing
ORD0002043,CUST00667,2024-06-25 09:28:28,2024-06-29 09:28:28,4,1025.36,Apple Pay
ORD0002044,CUST00667,2026-01-21 05:48:40,2026-01-28 05:48:40,7,780.3,PayPal
ORD0002045,CUST00668,2025-10-16 13:29:04,2025-10-21 13:29:04,5,473.55,PayPal
ORD0002046,CUST00668,2025-08-27 06:34:36,2025-09-02 06:34:36,6,362.77,Apple Pay
ORD0002047,CUST00668,2024-12-25 20:41:47,2025-01-01 20:41:47,7,1186.31,PayPal
ORD0002048,CUST00668,2025-12-15 02:50:08,2025-12-21 02:50:08,6,217.38,Financing
ORD0002049,CUST00668,2024-07-31 20:59:16,2024-08-08 20:59:16,8,78.56,Credit Card
ORD0002050,CUST00669,2024-07-25 07:28:25,2024-07-29 07:28:25,4,960.46,Apple Pay
ORD0002051,CUST00669,2024-05-09 04:27:16,2024-05-12 04:27:16,3,1083.87,Credit Card
ORD0002052,CUST00669,2024-11-18 06:15:03,2024-11-25 06:15:03,7,392.09,Gift Card
ORD0002053,CUST00670,2026-03-22 23:56:07,2026-03-27 23:56:07,5,331.16,Financing
ORD0002054,CUST00671,2026-01-13 22:18:30,2026-01-18 22:18:30,5,501.67,PayPal
ORD0002055,CUST00672,2025-04-11 09:37:46,2025-04-16 09:37:46,5,276.9,Financing
ORD0002056,CUST00673,2025-10-02 02:09:13,2025-10-08 02:09:13,6,539.51,Credit Card
ORD0002057,CUST00674,2026-01-14 23:27:13,2026-01-24 23:27:13,10,397.76,Financing
ORD0002058,CUST00675,2024-07-26 05:42:52,2024-07-31 05:42:52,5,310.88,PayPal
ORD0002059,CUST00675,2025-11-19 20:15:20,2025-11-25 20:15:20,6,247.55,Gift Card
ORD0002060,CUST00675,2025-10-09 10:34:44,2025-10-14 10:34:44,5,308.82,PayPal
ORD0002061,CUST00676,2025-04-08 19:16:40,2025-04-18 19:16:40,10,523.21,Financing
ORD0002062,CUST00676,2025-03-23 20:58:08,2025-03-27 20:58:08,4,611.0,Gift Card
ORD0002063,CUST00676,2025-07-31 09:21:15,2025-08-06 09:21:15,6,210.65,Gift Card
ORD0002064,CUST00676,2024-04-13 12:19:14,2024-04-20 12:19:14,7,35.16,Financing
ORD0002065,CUST00677,2026-03-14 00:50:20,2026-03-20 00:50:20,6,52.44,Credit Card
ORD0002066,CUST00677,2024-06-09 23:18:24,2024-06-13 23:18:24,4,655.8,Apple Pay
ORD0002067,CUST00678,2024-04-24 04:41:22,2024-04-27 04:41:22,3,357.17,Apple Pay
ORD0002068,CUST00678,2024-10-25 05:11:57,2024-10-29 05:11:57,4,925.67,PayPal
ORD0002069,CUST00678,2024-09-23 22:31:37,2024-09-29 22:31:37,6,206.99,Gift Card
ORD0002070,CUST00678,2026-01-17 23:16:18,2026-01-23 23:16:18,6,381.99,Financing
ORD0002071,CUST00679,2024-08-03 13:40:44,2024-08-09 13:40:44,6,2136.89,Financing
ORD0002072,CUST00679,2025-06-09 16:53:02,2025-06-14 16:53:02,5,683.93,Financing
ORD0002073,CUST00679,2025-10-26 07:04:13,2025-10-30 07:04:13,4,435.86,Financing
ORD0002074,CUST00679,2025-07-26 08:46:44,2025-08-02 08:46:44,7,497.62,Credit Card
ORD0002075,CUST00680,2025-05-24 08:48:19,2025-05-29 08:48:19,5,685.43,Credit Card
ORD0002076,CUST00680,2025-03-04 04:28:19,2025-03-10 04:28:19,6,28.43,Gift Card
ORD0002077,CUST00680,2024-07-04 19:06:16,2024-07-11 19:06:16,7,1425.61,Apple Pay
ORD0002078,CUST00680,2025-12-03 07:20:16,2025-12-11 07:20:16,8,228.71,Gift Card
ORD0002079,CUST00680,2024-11-19 05:02:02,2024-11-25 05:02:02,6,462.27,Financing
ORD0002080,CUST00681,2024-10-11 00:21:58,2024-10-14 00:21:58,3,120.79,Apple Pay
ORD0002081,CUST00681,2024-11-29 08:17:47,2024-12-04 08:17:47,5,158.35,Financing
ORD0002082,CUST00681,2024-07-13 01:50:57,2024-07-18 01:50:57,5,58.53,Gift Card
ORD0002083,CUST00681,2024-05-16 12:32:44,2024-05-26 12:32:44,10,221.43,Financing
ORD0002084,CUST00682,2024-10-11 15:15:57,2024-10-16 15:15:57,5,271.61,Credit Card
ORD0002085,CUST00683,2025-03-01 12:32:48,2025-03-05 12:32:48,4,96.73,Financing
ORD0002086,CUST00683,2025-08-18 17:21:17,2025-08-23 17:21:17,5,807.79,Credit Card
ORD0002087,CUST00683,2025-12-17 01:47:00,2025-12-27 01:47:00,10,351.95,Apple Pay
ORD0002088,CUST00683,2025-08-06 04:27:42,2025-08-12 04:27:42,6,281.99,Apple Pay
ORD0002089,CUST00683,2025-03-30 11:38:48,2025-04-05 11:38:48,6,275.31,Credit Card
ORD0002090,CUST00684,2024-05-28 05:14:29,2024-06-01 05:14:29,4,402.74,Apple Pay
ORD0002091,CUST00684,2024-07-04 12:58:20,2024-07-07 12:58:20,3,75.54,Financing
ORD0002092,CUST00685,2026-01-19 07:25:15,2026-01-25 07:25:15,6,317.68,Apple Pay
ORD0002093,CUST00685,2026-03-13 11:35:32,2026-03-18 11:35:32,5,189.31,Financing
ORD0002094,CUST00685,2025-05-02 15:55:24,2025-05-05 15:55:24,3,230.25,Gift Card
ORD0002095,CUST00685,2025-07-16 22:27:12,2025-07-22 22:27:12,6,305.21,PayPal
ORD0002096,CUST00685,2025-05-30 19:11:53,2025-06-09 19:11:53,10,338.03,Apple Pay
ORD0002097,CUST00685,2024-04-22 04:48:30,2024-04-29 04:48:30,7,66.61,Apple Pay
ORD0002098,CUST00686,2025-08-13 06:55:31,2025-08-23 06:55:31,10,354.45,Credit Card
ORD0002099,CUST00686,2025-05-14 17:43:52,2025-05-26 17:43:52,12,308.76,Financing
ORD0002100,CUST00686,2025-06-30 02:05:34,2025-07-03 02:05:34,3,1450.72,PayPal
ORD0002101,CUST00686,2024-10-14 08:29:06,2024-10-16 08:29:06,2,202.77,Apple Pay
ORD0002102,CUST00687,2025-10-19 13:04:06,2025-10-21 13:04:06,2,255.06,Credit Card
ORD0002103,CUST00687,2024-07-29 22:53:51,2024-08-05 22:53:51,7,1293.53,PayPal
ORD0002104,CUST00687,2024-11-21 16:08:05,2024-11-29 16:08:05,8,166.38,Apple Pay
ORD0002105,CUST00687,2025-03-08 20:01:27,2025-03-14 20:01:27,6,232.31,PayPal
ORD0002106,CUST00687,2024-04-10 15:35:33,2024-04-15 15:35:33,5,103.61,Financing
ORD0002107,CUST00687,2025-07-30 23:18:45,2025-08-09 23:18:45,10,1358.21,Financing
ORD0002108,CUST00688,2025-01-08 11:23:56,2025-01-13 11:23:56,5,709.99,Apple Pay
ORD0002109,CUST00689,2024-10-13 06:52:25,2024-10-18 06:52:25,5,556.43,Apple Pay
ORD0002110,CUST00690,2025-06-26 16:22:26,2025-07-03 16:22:26,7,257.46,Credit Card
ORD0002111,CUST00690,2025-02-26 23:48:51,2025-03-02 23:48:51,4,146.53,Apple Pay
ORD0002112,CUST00691,2024-09-01 22:12:56,2024-09-08 22:12:56,7,168.71,Credit Card
ORD0002113,CUST00691,2025-09-07 11:12:36,2025-09-19 11:12:36,12,544.61,Apple Pay
ORD0002114,CUST00692,2025-09-10 10:51:36,2025-09-13 10:51:36,3,862.69,Gift Card
ORD0002115,CUST00692,2024-06-14 22:23:28,2024-06-22 22:23:28,8,83.19,Credit Card
ORD0002116,CUST00692,2025-05-21 00:53:26,2025-05-29 00:53:26,8,493.44,Gift Card
ORD0002117,CUST00692,2025-01-14 12:34:21,2025-01-17 12:34:21,3,105.94,Credit Card
ORD0002118,CUST00692,2024-06-01 00:03:55,2024-06-06 00:03:55,5,566.06,Financing
ORD0002119,CUST00692,2025-05-23 00:53:24,2025-05-27 00:53:24,4,398.91,Apple Pay
ORD0002120,CUST00692,2025-06-06 00:51:15,2025-06-12 00:51:15,6,1039.18,Credit Card
ORD0002121,CUST00692,2025-05-08 11:42:18,2025-05-14 11:42:18,6,378.08,Credit Card
ORD0002122,CUST00693,2025-12-11 06:13:11,2025-12-17 06:13:11,6,136.45,PayPal
