sku_id,embedding_vector,last_updated
SKU00309,"0.773546,0.802266,0.416173,0.434329,2.000000,-0.015223,-0.016849,-0.069732,0.025969,-0.108863,0.079336,0.073048,-0.142712,0.022683,-0.006119,0.153960,0.221798,0.000868,0.076409,-0.010416,0.052265,0.015564,-0.142835,-0.105403,-0.137386,0.025607,-0.058282,-0.119256,0.178036,0.036675,0.002220,-0.137236,-0.006522,0.054631,0.025598,-0.128166,-0.148645,-0.050636,0.029883,-0.059848,-0.156582,0.109111,-0.121197,-0.075519,-0.066154,0.000734,0.099717,0.061177,0.049050,0.115646",2026-03-29 21:57:15.993338
SKU00310,"0.687606,0.949528,0.426337,0.617635,2.000000,0.064280,-0.059494,0.011774,0.013475,-0.145435,-0.001137,-0.050429,-0.012498,-0.048999,-0.052226,-0.114232,-0.101702,0.004072,-0.153682,0.010395,-0.049814,-0.018529,0.047457,-0.043036,0.131151,-0.064462,-0.011908,0.048146,-0.018372,0.006210,0.065805,-0.130522,-0.013635,-0.000413,-0.110884,-0.083088,0.013830,-0.032836,-0.056129,0.047624,0.106991,-0.031918,-0.125102,0.148660,-0.082457,0.018573,0.017677,-0.057819,-0.087749,0.129698",2026-03-11 21:57:15.993426
SKU00311,"0.809570,0.788730,0.579467,0.433310,2.000000,0.551494,-0.191468,0.136495,-0.022894,0.088082,0.127375,-0.011778,-0.108525,0.025738,-0.009964,0.029676,-0.103931,0.035013,-0.039551,0.215972,-0.149039,-0.023274,-0.027720,-0.211067,0.136102,0.030225,-0.129745,0.082839,-0.040778,-0.134392,0.072038,-0.047236,-0.146351,-0.159467,0.067435,0.027087,-0.102337,-0.120231,-0.042057,-0.052249,-0.036156,0.051066,0.123701,0.018539,-0.030045,0.023830,0.116746,-0.131411,0.031413,0.002476",2026-04-02 21:57:15.993496
SKU00312,"0.882794,0.419336,0.836138,0.517581,2.000000,-0.096244,0.069041,0.164971,0.019859,-0.018763,-0.001987,0.036471,0.146746,0.022048,-0.072856,0.084165,-0.037805,-0.096787,0.152610,0.086964,-0.154175,0.129363,-0.065660,-0.059766,-0.204982,-0.038437,0.031421,0.038870,-0.010492,0.011647,-0.023663,-0.017145,0.049491,0.089642,-0.137560,0.177412,0.123379,0.025450,-0.062069,-0.178252,-0.057781,-0.037006,0.178309,-0.210450,-0.040789,0.044104,0.008071,0.059259,-0.097614,-0.126029",2026-03-18 21:57:15.993548
SKU00313,"0.839807,0.937467,0.656142,0.340353,2.000000,-0.068586,0.074576,-0.142141,0.207202,-0.232409,0.215432,-0.089390,-0.075338,0.034258,-0.229211,0.088502,0.154986,-0.023834,-0.000111,-0.072853,0.138370,-0.062103,-0.019109,-0.181989,-0.084976,-0.062151,-0.025499,-0.077138,0.078746,0.083062,0.148673,-0.264652,-0.165128,0.077921,-0.061153,-0.198705,0.006324,0.020779,-0.093943,-0.172656,-0.090594,0.120553,0.077032,-0.065625,0.128373,-0.001552,0.180871,0.062392,-0.103575,-0.152320",2026-03-15 21:57:15.993597
SKU00314,"0.703830,0.675274,0.505991,0.577135,2.000000,0.049046,0.032883,-0.021921,-0.114091,0.084532,0.068488,-0.081425,0.042035,0.029355,0.246503,-0.067558,-0.088779,-0.087345,0.033155,-0.218328,-0.085323,-0.084031,-0.060720,0.018562,0.064962,0.136126,0.157541,-0.095784,0.015935,0.110439,0.073587,-0.242780,0.035887,-0.038761,-0.001425,0.042261,0.078724,0.103764,0.159081,-0.072669,0.117829,-0.079379,-0.133794,0.100034,0.053003,0.005635,-0.048975,-0.019433,0.040243,0.081420",2026-03-13 21:57:15.993651
SKU00315,"0.584104,0.925684,0.784124,0.432691,2.000000,0.000290,-0.028168,-0.082545,0.021420,-0.124288,0.159410,-0.224032,0.202415,-0.059351,-0.133416,0.019397,0.174380,0.078885,0.031290,-0.157289,0.261620,-0.096234,-0.002818,-0.035767,0.183238,-0.049231,0.046017,-0.028106,0.063375,0.092167,-0.016207,-0.031890,-0.098944,-0.106615,-0.095948,-0.024734,0.105020,-0.089272,-0.076013,-0.062439,-0.055304,-0.006494,0.014770,0.225903,-0.049737,0.008151,0.094699,-0.146878,-0.010124,0.188218",2026-03-22 21:57:15.993704
SKU00316,"0.793752,0.669764,0.694519,0.500072,2.000000,-0.013857,-0.005546,-0.020404,0.125482,0.176911,0.021732,-0.018695,0.218409,0.007057,-0.052632,-0.057149,-0.106461,-0.001091,-0.115948,-0.017651,0.125487,-0.052887,-0.062992,-0.092461,-0.100507,0.068629,-0.051818,0.011845,0.094545,0.019885,0.018410,-0.108831,-0.106495,0.254865,-0.012847,0.039734,0.115220,0.015658,-0.043630,-0.037870,-0.215627,0.021177,0.001660,-0.041689,-0.178015,-0.004355,-0.153097,-0.083090,-0.152694,-0.066302",2026-04-04 21:57:15.993788
SKU00317,"0.663307,0.723872,0.548559,0.479422,2.000000,-0.448601,-0.154773,0.036485,-0.099559,0.017207,0.012042,0.032737,-0.013628,0.006838,0.027046,-0.124366,-0.102345,0.028020,-0.011985,0.022350,-0.095841,0.034553,0.032342,-0.113389,0.068278,0.015129,-0.027950,0.104890,0.222705,-0.094961,0.021405,-0.036740,-0.182609,-0.062364,0.120410,0.035438,0.034250,-0.011078,-0.273054,-0.032773,0.052315,-0.003891,-0.229012,-0.021398,-0.115515,-0.012231,0.074145,0.055878,0.098043,0.156576",2026-03-14 21:57:15.993844
SKU00318,"0.788153,0.880764,0.625472,0.459734,2.000000,0.112301,-0.106091,0.272546,0.026318,0.012902,0.171934,0.092103,0.077347,0.041511,0.036120,-0.171654,-0.009499,-0.123509,0.133832,0.026841,-0.166324,-0.093790,0.086648,-0.063050,-0.020854,-0.051337,-0.148511,0.180228,-0.034655,-0.136191,-0.077864,0.028104,-0.001259,-0.017878,-0.032805,-0.099122,0.095477,0.012794,0.044510,-0.175422,0.003316,0.088296,0.129562,0.101623,-0.050104,0.258779,0.042187,0.014161,-0.050786,-0.089139",2026-03-19 21:57:15.993891
SKU00319,"0.975290,0.631244,0.613708,0.464698,2.000000,-0.028088,-0.014518,0.125514,-0.012540,0.124964,0.035746,0.100855,-0.087644,0.074655,0.104140,-0.044938,-0.012462,0.062748,0.039283,0.190845,-0.248014,-0.043457,0.042674,0.009049,-0.077117,0.118178,0.016034,0.044838,0.159446,0.007656,-0.107195,-0.073457,0.132084,-0.092704,0.003174,0.087786,-0.181356,-0.086238,-0.051806,-0.032000,0.243454,-0.111747,0.130771,-0.090448,-0.030487,0.029721,-0.143281,0.042388,-0.116618,-0.026301",2026-03-15 21:57:15.993938
SKU00320,"0.952482,0.653028,0.729864,0.443308,2.000000,0.086178,-0.050121,0.045066,-0.096036,-0.059934,-0.016054,-0.088183,0.107937,0.076807,0.085012,0.066812,0.053105,0.010595,0.057606,0.012729,-0.012022,0.107152,-0.075951,-0.071628,0.016904,-0.021814,0.061057,0.198720,0.194812,0.132438,0.063122,-0.036952,-0.063556,0.076891,0.063657,0.115319,-0.156919,0.044346,0.060420,0.108554,-0.054438,0.048636,0.052946,0.270604,-0.008795,0.199664,0.118926,-0.049167,0.032257,-0.027145",2026-03-19 21:57:15.993985
SKU00321,"0.544725,0.795474,0.438759,0.360686,2.000000,0.065638,-0.069890,-0.078634,0.084493,0.101644,0.120562,-0.027115,-0.062410,0.075621,-0.187306,0.218066,-0.081374,0.081001,0.063971,0.033407,-0.075344,-0.248743,-0.084165,-0.056465,0.059552,0.005119,0.054005,-0.093483,0.071272,0.027659,-0.104993,0.014014,-0.066473,-0.165873,-0.016422,0.005458,0.032230,-0.058818,-0.121205,-0.252247,-0.192874,-0.104470,0.173352,-0.213318,-0.012341,0.146230,-0.124464,0.200421,-0.008562,-0.021026",2026-03-30 21:57:15.994030
SKU00322,"0.584258,0.818230,0.489924,0.581931,2.000000,0.094877,-0.077175,0.155069,0.117966,0.018122,0.084268,0.073565,-0.015630,-0.038944,-0.041966,-0.078375,-0.035099,-0.080613,0.063408,0.025578,0.005404,-0.095632,0.093687,-0.050748,-0.048268,-0.069635,0.028874,-0.074106,-0.051552,-0.194487,0.079374,0.047457,-0.063206,0.185514,-0.025423,0.123359,0.104523,-0.042740,-0.097491,-0.054992,-0.085261,-0.001245,0.018067,-0.075026,0.073263,0.221877,-0.038486,-0.091687,-0.052267,-0.097710",2026-03-24 21:57:15.994077
SKU00323,"0.475764,0.625328,0.892981,0.404655,2.000000,0.026474,0.029312,0.224413,-0.012957,0.069348,0.108822,-0.036530,-0.048693,-0.231920,0.036531,-0.031287,0.015583,-0.151553,0.206675,-0.090257,0.109746,-0.043447,-0.127658,-0.059927,-0.281615,0.212568,-0.021374,-0.066179,-0.137053,0.180152,-0.184386,0.021238,0.027061,0.074390,0.029166,-0.010939,0.010711,-0.039594,-0.176723,-0.002429,-0.132467,-0.007601,-0.003412,0.182771,-0.169404,-0.035272,0.014732,0.021056,-0.015740,0.011892",2026-04-05 21:57:15.994123
SKU00324,"0.767118,0.866313,0.750080,0.533759,2.000000,0.102465,-0.026189,0.042978,0.024508,0.086975,-0.214302,0.126422,-0.002433,0.073013,-0.082464,-0.064430,-0.021487,0.092846,-0.207200,0.108105,0.011513,0.072481,-0.114999,-0.122978,-0.241459,0.049319,0.143260,0.087981,-0.012575,0.042369,-0.038333,0.080280,-0.075971,0.027143,0.090753,-0.099796,0.164485,-0.134971,0.214761,-0.162349,-0.100613,-0.154627,0.111450,-0.124303,-0.014865,-0.181773,-0.155551,-0.066627,0.113759,0.182438",2026-03-11 21:57:15.994169
SKU00325,"0.869505,0.787291,0.844163,0.255179,2.000000,-0.556398,0.103291,0.098607,-0.001187,0.064123,0.241464,-0.066770,-0.011299,-0.040610,-0.220790,0.045157,-0.008801,0.035901,0.016949,0.168976,0.076698,-0.011419,-0.096976,0.075598,-0.008045,-0.387302,0.009134,0.069545,-0.021461,-0.039316,-0.179305,0.101524,0.087131,0.079200,0.098153,0.179726,-0.001422,0.017435,-0.067299,0.000538,-0.058967,0.111864,-0.279979,0.008251,-0.094521,-0.100563,-0.035740,0.122997,0.119264,0.143879",2026-04-02 21:57:15.994214
SKU00326,"0.840516,0.773347,0.779337,0.476533,2.000000,0.178816,0.008496,-0.035555,0.002119,0.094706,0.001492,-0.092944,-0.166999,-0.117430,-0.071645,0.045052,0.033469,-0.268034,0.016452,-0.061830,-0.219844,0.159809,-0.031963,0.000493,-0.057745,-0.106176,0.011365,-0.066798,0.017814,-0.049751,-0.040961,0.108093,0.017804,-0.086307,0.051831,-0.084739,0.162474,0.007411,-0.071542,-0.075436,-0.107653,0.177100,-0.043771,0.052683,0.006822,-0.125459,-0.132836,0.011206,-0.071111,-0.020785",2026-04-03 21:57:15.994260
SKU00327,"0.720912,0.943941,0.788906,0.576152,2.000000,-0.090391,-0.013768,0.045164,0.082785,0.137055,0.018605,-0.106460,0.139378,0.063949,-0.008657,-0.046712,0.055535,0.151948,-0.095229,0.004827,0.083047,0.019962,-0.020639,0.075116,0.152782,-0.005863,0.100916,0.090655,-0.070852,-0.161108,0.071454,-0.072993,-0.082915,0.038161,-0.006438,-0.153417,-0.006382,0.069239,0.120874,-0.082306,-0.041218,0.060392,0.119544,-0.187764,0.083227,-0.032871,0.004401,-0.008991,0.095955,-0.295659",2026-03-23 21:57:15.994306
SKU00328,"0.823253,0.748634,0.548426,0.514761,2.000000,0.018857,-0.184560,-0.035916,-0.018105,0.051808,-0.019651,-0.069639,0.052354,0.115112,0.198885,0.071135,-0.029782,-0.002469,-0.080348,0.007779,-0.060679,0.043245,-0.138187,-0.243235,0.089794,-0.042587,-0.043977,0.161943,0.054408,0.074441,-0.017281,0.168911,0.062296,0.028482,0.010674,-0.001711,-0.113480,-0.006202,0.031124,-0.031531,-0.033274,0.082612,-0.062017,-0.066398,-0.011416,0.019848,0.044744,0.030389,-0.059135,-0.015813",2026-04-03 21:57:15.994351
SKU00329,"0.709271,0.969695,0.812519,0.523500,2.000000,0.229197,-0.079827,-0.051620,0.002035,-0.081877,-0.165086,0.067619,0.050084,0.002407,0.012641,0.149717,0.181216,0.104768,-0.076488,-0.262667,0.017703,-0.092763,-0.023918,-0.070137,-0.144321,0.077591,-0.033353,0.108309,-0.164741,-0.086939,0.032964,0.033239,-0.052607,0.105880,0.008924,-0.020212,0.042609,0.175270,0.011159,0.211201,0.134196,0.048844,-0.143513,0.104427,-0.098247,0.038617,-0.043611,0.063938,-0.004036,0.138566",2026-03-19 21:57:15.994397
SKU00330,"0.578915,0.980436,0.669170,0.500072,2.000000,-0.080854,0.172055,-0.142387,0.112957,0.021918,0.060990,0.113110,0.106757,-0.044633,-0.030535,0.157109,0.091371,0.003771,0.100787,0.078846,0.249970,-0.179993,0.035080,0.112164,0.144042,0.143740,0.017381,-0.165515,0.117220,-0.133777,0.102100,-0.081780,0.014970,0.128026,0.105726,-0.042754,-0.085363,-0.024445,0.035037,0.115211,0.027100,0.075746,0.072691,0.095758,-0.018993,-0.034545,0.061869,-0.101821,0.034203,-0.001026",2026-03-24 21:57:15.994458
SKU00331,"0.330771,0.740929,0.896509,0.408025,2.000000,-0.512258,-0.056887,-0.110420,-0.096602,0.126366,-0.030717,-0.094301,-0.008665,0.091696,0.070327,-0.214726,-0.063995,-0.063960,0.026611,-0.041375,0.102552,0.072088,-0.011121,-0.209294,-0.130705,-0.220772,0.119063,0.077450,-0.081575,-0.128191,0.057694,-0.048414,-0.143118,0.206281,-0.223676,-0.042425,-0.068323,0.017937,0.031693,0.067303,0.016580,-0.034933,0.027160,-0.041989,-0.053285,0.079529,-0.096875,0.100399,0.173640,0.031393",2026-03-21 21:57:15.994508
SKU00332,"0.324884,0.809645,0.416418,0.462154,2.000000,0.031979,0.174958,0.001242,0.018182,0.072373,0.046534,0.087873,-0.070580,0.158596,-0.051717,0.051790,-0.118067,0.037416,0.024645,0.023233,-0.051885,-0.069231,-0.055423,0.033725,-0.102016,0.072776,-0.071969,0.064987,0.016111,0.011300,0.099766,-0.135003,0.008410,0.119048,0.031753,-0.077677,-0.022784,-0.069734,0.073806,-0.051897,-0.016359,-0.027588,-0.000772,0.022298,-0.009706,-0.118404,0.025977,0.079963,-0.070729,0.214029",2026-04-04 21:57:15.994555
SKU00333,"0.641455,0.809951,0.699820,0.543682,2.000000,0.143954,0.040547,0.087146,-0.188717,-0.056299,0.091075,-0.027933,-0.014882,-0.008196,0.015575,0.040293,-0.027242,0.104429,-0.079324,0.046441,-0.096478,0.138501,-0.223806,-0.158779,0.018520,0.122770,0.133470,-0.116863,0.006387,-0.035273,-0.057126,0.087025,0.163940,0.062986,-0.122159,-0.041461,0.026315,-0.042574,0.030541,0.092269,0.258038,-0.027475,0.053522,-0.017741,0.010501,0.170531,-0.005813,-0.088215,0.010316,-0.048245",2026-04-03 21:57:15.994603
SKU00334,"0.962812,0.870814,0.728911,0.472046,2.000000,-0.040870,-0.018459,-0.131745,0.065999,0.090358,0.032284,0.032284,-0.100152,0.096278,-0.020235,-0.061765,0.016720,-0.003758,0.091169,-0.003699,-0.129142,0.020107,-0.134731,0.125951,0.010183,-0.233916,-0.076743,-0.081741,-0.082260,0.047153,-0.091690,0.073440,0.069703,0.053687,-0.135304,0.082333,-0.020733,0.166214,-0.015340,-0.030173,-0.077547,-0.117055,0.005714,0.042316,0.115022,-0.117120,-0.072602,0.084403,-0.330746,-0.048568",2026-03-28 21:57:15.994649
SKU00335,"0.765531,0.816964,0.585556,0.572427,2.000000,0.470827,-0.084982,-0.024452,-0.039410,0.018649,-0.071652,-0.097159,0.101162,0.014283,-0.037032,0.041389,-0.058791,0.125030,0.124535,0.078652,0.049190,0.004950,0.003164,0.070338,0.048074,0.109574,-0.186617,0.089763,-0.048660,-0.059264,-0.189636,-0.182001,-0.010533,-0.074507,0.288061,0.102289,0.041046,0.049252,0.042883,-0.329760,-0.075133,-0.056896,0.129107,-0.181344,-0.063564,0.083467,0.057398,-0.046117,-0.051450,-0.094934",2026-03-12 21:57:15.994695
SKU00336,"0.897248,0.477097,0.551252,0.478741,2.000000,-0.028223,0.039615,-0.043209,0.021833,0.092618,0.168186,0.066370,-0.005149,0.019615,-0.068689,0.007387,-0.045749,0.025029,-0.040339,-0.110996,0.002546,0.210654,0.001457,-0.084765,-0.093299,-0.069774,-0.052282,-0.044410,-0.003083,-0.077106,-0.003565,-0.024283,0.158831,-0.209800,-0.066404,-0.038302,-0.169566,0.052770,-0.057260,-0.123077,-0.077751,0.074056,-0.072098,0.096224,0.092686,0.076163,0.036365,-0.033354,0.058332,-0.041422",2026-03-30 21:57:15.994742
SKU00337,"0.351424,0.572310,0.568707,0.538284,2.000000,-0.016790,0.235512,0.190064,0.083475,-0.021169,-0.069021,0.159455,-0.056478,0.032891,-0.112293,-0.166554,-0.032537,0.107284,0.032604,0.209848,0.060752,0.054510,0.151126,-0.039434,-0.060267,0.098346,-0.318243,0.007385,-0.063187,-0.063826,0.029372,-0.049847,0.121126,0.054136,0.165826,0.162601,-0.118910,0.047998,-0.244834,-0.032127,-0.108236,0.025439,0.118566,-0.062622,-0.025726,0.186283,0.164321,0.002817,-0.193763,-0.022058",2026-03-15 21:57:15.994789
SKU00338,"0.778113,0.951825,0.690022,0.658003,2.000000,-0.065647,-0.148386,-0.151814,0.031854,-0.049505,-0.109889,0.169253,0.014723,-0.096430,-0.054085,0.034248,0.055298,0.139547,0.174043,-0.071089,0.006199,-0.031510,0.053145,-0.175500,-0.025335,-0.028244,0.006629,0.000539,-0.033350,0.005858,0.007216,0.144205,-0.082928,0.109084,0.141230,-0.006779,-0.037242,-0.249507,0.082838,0.170514,-0.052049,0.047179,0.015628,0.044742,0.063831,-0.005225,-0.017238,-0.079037,-0.085878,0.037171",2026-03-23 21:57:15.994836
SKU00339,"0.818034,0.452741,0.653842,0.338099,2.000000,0.435129,-0.099903,-0.048031,-0.026513,0.217398,-0.053296,-0.164563,0.060644,0.001237,0.023462,0.137086,-0.066878,0.036054,0.339167,-0.024127,0.035054,-0.183069,-0.055495,-0.026986,0.056161,0.049275,-0.079596,0.149873,-0.078258,-0.039560,0.022459,0.063348,-0.256405,-0.052919,-0.104219,-0.036027,0.061938,-0.131332,0.022350,-0.045298,0.080523,0.093152,-0.051123,-0.002226,0.133975,0.087538,0.067005,-0.058422,-0.100071,-0.151932",2026-03-16 21:57:15.994883
SKU00340,"0.776084,0.892787,0.421419,0.523915,2.000000,-0.066244,-0.057016,0.036117,-0.059021,-0.034989,0.000819,0.101815,-0.139741,0.004263,-0.145314,0.126913,0.066419,-0.018589,0.166135,0.031724,-0.245593,-0.084640,-0.007828,0.050013,0.010590,0.007792,-0.119142,0.000190,0.147576,-0.030127,0.063140,0.019443,0.051917,0.081452,0.109387,0.118698,-0.209306,-0.128000,-0.033243,-0.098826,-0.226789,-0.022288,-0.074787,-0.080883,-0.013587,0.169932,-0.036496,0.045125,-0.021381,-0.118795",2026-03-15 21:57:15.994930
SKU00341,"0.610934,0.820398,0.457356,0.544350,2.000000,-0.041631,0.121175,-0.045642,0.008932,0.117974,-0.087220,0.178073,0.127736,-0.028109,-0.107666,-0.054534,0.036656,0.097517,0.120482,0.016431,0.111557,0.059133,-0.045283,0.047429,0.027399,-0.073674,0.131189,-0.083732,-0.049064,0.038918,-0.173110,-0.054946,-0.090280,0.018160,0.007800,-0.060387,0.089056,-0.041433,0.037476,0.079098,0.100389,-0.031050,0.027227,0.012514,0.172171,0.011642,-0.074997,0.013475,-0.168101,0.008169",2026-03-23 21:57:15.994980
SKU00342,"0.673529,0.869396,0.610991,0.415151,2.000000,-0.389471,0.028821,0.122713,0.050454,-0.043517,0.055047,-0.037336,-0.009420,0.027340,0.086570,-0.138356,0.035478,0.077298,-0.023319,0.101109,0.071045,0.059786,0.119548,-0.105256,-0.010550,0.212601,0.057542,-0.039396,0.029229,-0.094402,0.021835,0.154383,-0.067923,-0.145986,-0.018584,0.024100,0.065598,-0.158237,-0.099544,0.002908,0.119479,-0.005300,-0.048976,0.016485,-0.198318,-0.029578,-0.031618,-0.005117,0.053961,-0.029836",2026-03-24 21:57:15.995027
SKU00343,"0.731260,0.679189,0.860384,0.507317,2.000000,-0.489722,-0.007085,-0.110751,0.198507,-0.050710,-0.061541,0.033699,0.079894,0.022876,-0.067195,0.016680,0.070088,0.054458,0.102245,0.118895,0.081231,0.097880,-0.116363,-0.023973,-0.133888,-0.024938,0.055554,-0.173234,0.003306,-0.116191,-0.015508,0.020620,0.053203,0.136153,0.099612,0.039351,0.053563,0.016190,-0.101282,-0.062130,0.036100,-0.143099,0.095037,0.098050,-0.082964,0.121472,-0.051656,-0.137186,-0.119197,0.002339",2026-04-03 21:57:15.995073
SKU00344,"0.824454,0.813864,0.410097,0.502256,2.000000,0.439671,-0.052065,-0.070042,0.070066,0.213527,0.011959,0.015377,0.154211,0.017758,0.189659,-0.081959,-0.018199,0.004797,-0.000880,0.014175,-0.031956,0.050087,-0.093364,-0.119033,0.058172,-0.218159,0.160152,-0.026572,0.082539,0.165111,-0.090188,-0.019076,-0.005708,0.090915,-0.038868,-0.084337,-0.018529,-0.193578,-0.160186,0.056087,-0.058519,-0.087688,-0.105278,0.078522,0.029608,0.166196,0.026525,0.044045,0.127466,-0.021298",2026-03-27 21:57:15.995119
SKU00345,"0.547663,0.697976,0.450072,0.454425,2.000000,-0.542904,0.166210,0.197072,0.082000,0.042677,-0.012439,0.023601,0.015745,-0.129761,0.059183,-0.044961,-0.117360,0.131269,-0.009268,0.102493,-0.058857,-0.015187,0.042931,0.163332,0.129959,0.167885,-0.085390,0.081349,-0.042392,-0.157259,0.079807,-0.073934,-0.055502,-0.014588,0.044990,-0.149181,-0.012077,0.051979,-0.023202,0.003202,0.045941,0.078710,0.082571,-0.004633,0.104071,0.028863,0.088417,-0.122596,0.030089,0.018723",2026-03-30 21:57:15.995165
SKU00346,"0.985273,0.682845,0.755895,0.504116,2.000000,-0.144888,0.037655,0.083657,0.073093,0.033756,0.084032,-0.037278,-0.024211,-0.160795,0.014741,0.078289,0.008513,0.108788,-0.079575,0.073140,-0.041031,-0.221014,0.053970,-0.060765,-0.037603,-0.013488,-0.143643,-0.092529,-0.138450,0.004959,-0.013189,-0.040117,0.213873,0.093040,0.049312,0.130202,-0.047355,-0.088272,0.238507,0.004250,-0.038255,0.063374,-0.079650,0.138494,-0.165295,-0.046133,0.015459,0.068608,0.123190,0.054510",2026-03-30 21:57:15.995210
SKU00347,"0.899298,0.792989,0.802611,0.632961,2.000000,0.093305,0.168527,-0.043489,0.017345,0.048544,0.093215,-0.002253,-0.016363,-0.144358,0.004493,-0.060668,-0.002478,-0.000688,0.151004,-0.004759,-0.098999,0.114534,-0.027498,0.066627,0.037917,0.086993,0.055433,0.039310,0.069963,0.237010,0.042400,0.090564,-0.161577,0.222875,-0.073546,-0.097776,0.102767,-0.016352,0.001181,-0.079415,-0.152981,-0.169996,0.044240,0.053110,0.058915,-0.092603,0.104109,0.048197,0.150532,0.040255",2026-03-19 21:57:15.995257
SKU00348,"0.539044,0.496178,0.603269,0.488892,2.000000,-0.076605,0.071920,0.114256,0.080195,0.186015,-0.009776,0.138464,0.111870,-0.093294,0.181565,-0.004268,-0.101407,-0.006267,0.186074,-0.026412,0.133871,0.063907,0.141380,0.005074,-0.001005,0.246434,0.102073,0.020334,-0.041981,0.120501,-0.098085,-0.013808,-0.210255,-0.004921,-0.073032,0.097439,0.054816,-0.026158,0.224843,0.009699,-0.103384,0.030111,-0.207910,0.030095,-0.085042,-0.221856,-0.071132,0.119167,0.036121,0.095353",2026-03-21 21:57:15.995301
SKU00349,"0.634476,0.932905,0.686912,0.552517,2.000000,-0.345151,-0.070710,0.003711,0.105072,0.007210,0.077011,-0.054608,-0.102576,0.078465,0.016704,-0.103858,-0.037861,0.051424,0.031011,0.142375,0.132235,0.231530,-0.165953,-0.079835,0.021288,-0.189951,-0.077858,0.121316,0.126993,0.058491,0.020564,0.167048,-0.086852,-0.007638,0.045487,0.054602,0.058935,0.118844,-0.228352,-0.135621,-0.322071,0.233436,0.163279,-0.131837,0.096751,0.144105,-0.010243,-0.038133,-0.200460,-0.093840",2026-03-31 21:57:15.995345
SKU00350,"0.761535,0.630436,0.701801,0.518644,2.000000,-0.424656,-0.154701,-0.049055,0.056197,0.192344,0.039959,0.090580,-0.062064,0.002032,0.095113,0.031782,0.154690,-0.023665,0.008545,-0.158072,-0.021988,-0.040443,-0.044402,0.156387,0.025175,-0.121406,-0.080824,0.104834,0.110473,0.078704,-0.116170,0.008577,-0.017851,0.007210,-0.127047,0.150172,-0.077863,0.025351,-0.085202,-0.098618,0.040897,0.046588,0.089172,0.017383,-0.006801,-0.063351,-0.117296,0.011774,0.006910,-0.025604",2026-03-31 21:57:15.995390
SKU00351,"0.556754,0.995444,0.411083,0.394080,2.000000,0.073216,0.049431,-0.088988,0.049701,0.137698,0.116045,0.090022,0.019520,-0.098051,-0.066233,-0.013399,0.140228,-0.041137,-0.034631,-0.050304,-0.027787,-0.055555,0.011751,0.044799,-0.036279,-0.059026,-0.160415,0.068118,-0.180395,-0.096167,-0.116603,-0.013280,-0.046945,0.231349,0.027808,-0.056405,-0.000270,0.065069,-0.083728,0.036021,0.013061,0.124825,-0.078703,-0.018832,0.166900,0.281618,0.048160,0.016756,-0.087806,-0.084596",2026-03-14 21:57:15.995444
SKU00352,"0.752756,0.808900,0.559659,0.405387,2.000000,-0.046329,0.040933,0.154599,-0.103857,0.125634,0.021690,0.052692,0.093575,-0.078143,0.185561,0.006469,0.009481,-0.121325,-0.077837,-0.091108,0.199957,0.021491,-0.020173,0.108713,0.103971,-0.198391,-0.007408,0.078892,0.190811,0.050235,-0.160528,0.068271,0.015596,-0.083979,0.053492,-0.174595,-0.078901,-0.201837,0.093012,-0.045683,0.005867,0.178011,-0.034125,0.025681,0.052820,-0.063176,0.092433,0.012718,0.029467,0.058906",2026-04-03 21:57:15.995497
SKU00353,"0.789884,0.578128,0.430183,0.519556,2.000000,0.026384,0.051972,-0.061660,0.005514,-0.031896,-0.089216,0.061937,0.191072,-0.082048,-0.048908,-0.169373,-0.027362,-0.052865,0.045737,-0.111615,-0.043666,0.042725,0.012532,-0.047225,0.043377,0.099829,-0.049932,0.092063,0.040462,-0.152656,0.052950,0.067177,0.008224,-0.011854,-0.139813,0.149573,0.029789,0.118598,0.169432,-0.073289,-0.147499,0.047146,-0.048152,0.031806,-0.040501,-0.108208,-0.001676,-0.030944,0.054185,-0.046410",2026-04-07 21:57:15.995542
SKU00354,"0.816244,0.868961,0.644399,0.455797,2.000000,-0.044941,-0.205669,0.190565,0.055671,-0.037574,0.020384,-0.007616,-0.201004,-0.041660,0.179367,-0.210135,0.022547,-0.018504,0.092232,-0.026878,-0.114269,-0.177295,-0.072642,0.000045,-0.078161,0.106528,0.070623,-0.023383,-0.133147,-0.072250,-0.042608,-0.041065,0.047020,0.001509,0.059567,0.127896,0.161959,-0.026549,0.132950,-0.011636,-0.091626,-0.064315,0.092905,0.076982,0.103637,-0.004759,-0.016711,0.042280,-0.167251,-0.094125",2026-03-21 21:57:15.995610
SKU00355,"0.524539,0.761724,0.795028,0.357515,2.000000,-0.483909,-0.119677,0.045388,0.008773,-0.022696,-0.148246,-0.046710,-0.017613,0.149543,-0.066199,-0.000681,-0.010777,-0.075091,0.066822,0.009476,0.130212,-0.100388,-0.000055,0.119332,-0.028522,0.012752,-0.163285,-0.006983,-0.161459,0.020151,-0.036406,-0.024961,0.017179,-0.033505,0.165465,-0.249593,-0.029064,-0.003104,0.005110,-0.026519,0.021320,-0.108673,-0.052108,0.164451,0.038793,-0.005168,0.012569,0.045314,-0.054848,-0.058719",2026-03-27 21:57:15.995657
