order_item_id,order_id,sku_id,quantity,price_per_unit,Discount
OI0004151,ORD0001927,SKU00200,1,221.8,0
OI0004152,ORD0001928,SKU00206,1,124.42,15
OI0004153,ORD0001929,SKU00166,1,67.06,0
OI0004154,ORD0001929,SKU00164,1,121.47,0
OI0004155,ORD0001930,SKU00164,1,121.47,15
OI0004156,ORD0001930,SKU00308,1,243.23,0
OI0004157,ORD0001930,SKU00150,2,85.29,0
OI0004158,ORD0001931,SKU00392,1,101.28,0
OI0004159,ORD0001931,SKU00017,2,291.24,0
OI0004160,ORD0001932,SKU00199,1,213.06,0
OI0004161,ORD0001932,SKU00167,1,29.82,10
OI0004162,ORD0001933,SKU00351,2,50.46,0
OI0004163,ORD0001933,SKU00257,2,277.55,0
OI0004164,ORD0001934,SKU00264,1,237.32,10
OI0004165,ORD0001934,SKU00314,1,319.97,0
OI0004166,ORD0001934,SKU00092,2,17.25,0
OI0004167,ORD0001934,SKU00189,2,81.27,0
OI0004168,ORD0001934,SKU00123,1,257.85,0
OI0004169,ORD0001935,SKU00231,1,128.88,0
OI0004170,ORD0001935,SKU00097,1,187.68,0
OI0004171,ORD0001935,SKU00124,1,173.58,0
OI0004172,ORD0001936,SKU00282,1,187.86,15
OI0004173,ORD0001936,SKU00165,1,1147.57,0
OI0004174,ORD0001936,SKU00379,2,774.21,0
OI0004175,ORD0001936,SKU00152,1,331.16,25
OI0004176,ORD0001937,SKU00345,1,93.09,0
OI0004177,ORD0001937,SKU00255,2,338.03,0
OI0004178,ORD0001937,SKU00217,2,64.45,0
OI0004179,ORD0001937,SKU00184,1,186.87,0
OI0004180,ORD0001938,SKU00220,2,178.88,0
OI0004181,ORD0001939,SKU00294,1,126.71,0
OI0004182,ORD0001940,SKU00327,1,316.83,0
OI0004183,ORD0001941,SKU00042,1,110.7,0
OI0004184,ORD0001942,SKU00156,1,457.03,0
OI0004185,ORD0001942,SKU00390,1,54.7,0
OI0004186,ORD0001943,SKU00052,1,245.41,0
OI0004187,ORD0001943,SKU00319,1,103.27,0
OI0004188,ORD0001944,SKU00305,1,139.01,0
OI0004189,ORD0001945,SKU00349,1,249.93,10
OI0004190,ORD0001946,SKU00124,1,173.58,0
OI0004191,ORD0001946,SKU00152,1,331.16,0
OI0004192,ORD0001947,SKU00205,1,265.72,10
OI0004193,ORD0001948,SKU00343,3,158.68,0
OI0004194,ORD0001949,SKU00173,1,283.98,0
OI0004195,ORD0001950,SKU00097,1,187.68,0
OI0004196,ORD0001950,SKU00178,1,297.13,0
OI0004197,ORD0001950,SKU00216,2,39.14,0
OI0004198,ORD0001951,SKU00113,3,25.77,0
OI0004199,ORD0001951,SKU00388,1,265.26,0
OI0004200,ORD0001951,SKU00015,2,28.43,0
OI0004201,ORD0001951,SKU00114,1,23.85,25
OI0004202,ORD0001952,SKU00122,3,177.1,15
OI0004203,ORD0001952,SKU00054,1,94.5,0
OI0004204,ORD0001952,SKU00254,1,178.34,0
OI0004205,ORD0001953,SKU00363,1,92.16,0
OI0004206,ORD0001953,SKU00224,2,370.37,0
OI0004207,ORD0001953,SKU00330,1,147.52,0
OI0004208,ORD0001954,SKU00350,1,177.83,0
OI0004209,ORD0001955,SKU00117,1,292.84,0
OI0004210,ORD0001955,SKU00409,3,258.08,15
OI0004211,ORD0001956,SKU00268,2,71.61,0
OI0004212,ORD0001957,SKU00384,1,93.96,0
OI0004213,ORD0001957,SKU00294,1,126.71,0
OI0004214,ORD0001958,SKU00065,1,210.89,0
OI0004215,ORD0001959,SKU00307,1,628.16,0
OI0004216,ORD0001959,SKU00187,1,497.91,0
OI0004217,ORD0001960,SKU00376,1,133.11,0
OI0004218,ORD0001961,SKU00054,1,94.5,0
OI0004219,ORD0001962,SKU00081,1,175.33,0
OI0004220,ORD0001962,SKU00372,1,39.44,10
OI0004221,ORD0001962,SKU00150,1,85.29,25
OI0004222,ORD0001962,SKU00105,1,86.45,0
OI0004223,ORD0001962,SKU00384,1,93.96,0
OI0004224,ORD0001963,SKU00305,1,139.01,0
OI0004225,ORD0001963,SKU00363,1,92.16,0
OI0004226,ORD0001963,SKU00281,1,143.89,0
OI0004227,ORD0001964,SKU00406,2,120.47,15
OI0004228,ORD0001965,SKU00178,1,297.13,0
OI0004229,ORD0001965,SKU00111,1,413.86,0
OI0004230,ORD0001965,SKU00380,1,247.3,0
OI0004231,ORD0001965,SKU00173,3,283.98,10
OI0004232,ORD0001966,SKU00196,2,136.21,25
OI0004233,ORD0001966,SKU00091,1,137.95,0
OI0004234,ORD0001967,SKU00011,1,73.17,0
OI0004235,ORD0001967,SKU00381,1,135.31,0
OI0004236,ORD0001967,SKU00139,1,222.32,0
OI0004237,ORD0001967,SKU00174,1,33.51,0
OI0004238,ORD0001968,SKU00009,1,75.23,0
OI0004239,ORD0001969,SKU00010,1,282.34,0
OI0004240,ORD0001969,SKU00152,1,331.16,20
OI0004241,ORD0001969,SKU00231,2,128.88,0
OI0004242,ORD0001969,SKU00158,1,471.62,0
OI0004243,ORD0001970,SKU00353,1,179.47,0
OI0004244,ORD0001971,SKU00351,1,50.46,15
OI0004245,ORD0001971,SKU00083,2,84.73,0
OI0004246,ORD0001972,SKU00092,1,17.25,25
OI0004247,ORD0001972,SKU00315,2,74.71,25
OI0004248,ORD0001973,SKU00279,2,162.9,0
OI0004249,ORD0001973,SKU00092,3,17.25,0
OI0004250,ORD0001973,SKU00158,1,471.62,25
OI0004251,ORD0001974,SKU00112,1,68.72,0
OI0004252,ORD0001975,SKU00384,1,93.96,5
OI0004253,ORD0001975,SKU00373,1,66.6,5
OI0004254,ORD0001975,SKU00027,1,174.78,5
OI0004255,ORD0001975,SKU00031,1,43.0,25
OI0004256,ORD0001976,SKU00131,1,247.84,0
OI0004257,ORD0001976,SKU00303,1,294.23,0
OI0004258,ORD0001976,SKU00171,2,199.8,0
OI0004259,ORD0001976,SKU00344,1,150.8,0
OI0004260,ORD0001977,SKU00313,1,29.07,15
OI0004261,ORD0001978,SKU00414,1,375.48,5
OI0004262,ORD0001978,SKU00015,1,28.43,0
OI0004263,ORD0001978,SKU00396,1,55.25,0
OI0004264,ORD0001979,SKU00184,1,186.87,0
OI0004265,ORD0001979,SKU00092,1,17.25,0
OI0004266,ORD0001980,SKU00234,1,128.65,0
OI0004267,ORD0001981,SKU00128,1,1107.35,15
OI0004268,ORD0001982,SKU00397,1,257.8,0
OI0004269,ORD0001983,SKU00183,1,78.37,0
OI0004270,ORD0001984,SKU00078,2,60.37,10
OI0004271,ORD0001984,SKU00292,1,192.65,0
OI0004272,ORD0001984,SKU00003,2,166.04,25
OI0004273,ORD0001984,SKU00070,1,190.66,0
OI0004274,ORD0001984,SKU00193,1,112.0,20
OI0004275,ORD0001985,SKU00185,1,129.35,0
OI0004276,ORD0001985,SKU00127,2,373.49,0
OI0004277,ORD0001986,SKU00291,1,98.52,25
OI0004278,ORD0001986,SKU00221,1,154.13,0
OI0004279,ORD0001986,SKU00121,1,322.75,0
OI0004280,ORD0001987,SKU00034,3,224.39,0
OI0004281,ORD0001987,SKU00277,1,266.11,0
OI0004282,ORD0001988,SKU00132,3,444.86,0
OI0004283,ORD0001989,SKU00084,1,579.85,0
OI0004284,ORD0001990,SKU00169,1,112.85,0
OI0004285,ORD0001991,SKU00333,1,228.71,10
OI0004286,ORD0001991,SKU00300,1,154.1,0
OI0004287,ORD0001991,SKU00011,1,73.17,0
OI0004288,ORD0001991,SKU00030,1,148.3,0
OI0004289,ORD0001992,SKU00134,2,183.89,20
OI0004290,ORD0001992,SKU00169,1,112.85,10
OI0004291,ORD0001992,SKU00091,1,137.95,10
OI0004292,ORD0001992,SKU00132,1,444.86,0
OI0004293,ORD0001993,SKU00257,1,277.55,0
OI0004294,ORD0001993,SKU00099,1,363.35,0
OI0004295,ORD0001993,SKU00344,1,150.8,0
OI0004296,ORD0001994,SKU00335,1,305.21,0
OI0004297,ORD0001995,SKU00272,1,203.81,0
OI0004298,ORD0001995,SKU00037,3,94.19,10
OI0004299,ORD0001996,SKU00058,1,95.25,0
OI0004300,ORD0001996,SKU00158,1,471.62,0
OI0004301,ORD0001996,SKU00131,1,247.84,0
OI0004302,ORD0001996,SKU00323,1,56.2,0
OI0004303,ORD0001996,SKU00283,1,78.2,0
OI0004304,ORD0001997,SKU00237,1,437.48,0
OI0004305,ORD0001997,SKU00181,2,324.39,15
OI0004306,ORD0001997,SKU00043,1,206.52,0
OI0004307,ORD0001997,SKU00299,1,281.69,0
OI0004308,ORD0001997,SKU00105,1,86.45,0
OI0004309,ORD0001998,SKU00381,1,135.31,0
OI0004310,ORD0001999,SKU00060,2,117.25,0
OI0004311,ORD0001999,SKU00379,2,774.21,0
OI0004312,ORD0002000,SKU00116,1,265.03,0
OI0004313,ORD0002000,SKU00040,1,175.69,0
OI0004314,ORD0002000,SKU00185,1,129.35,0
OI0004315,ORD0002001,SKU00327,2,316.83,0
OI0004316,ORD0002001,SKU00289,1,118.14,0
OI0004317,ORD0002002,SKU00266,3,113.26,0
OI0004318,ORD0002002,SKU00134,1,183.89,0
OI0004319,ORD0002002,SKU00143,1,157.68,0
OI0004320,ORD0002003,SKU00274,1,109.5,0
OI0004321,ORD0002004,SKU00279,1,162.9,0
OI0004322,ORD0002005,SKU00215,1,44.78,0
OI0004323,ORD0002006,SKU00149,1,34.95,0
OI0004324,ORD0002006,SKU00099,2,363.35,0
OI0004325,ORD0002006,SKU00320,1,83.19,0
OI0004326,ORD0002007,SKU00315,1,74.71,0
OI0004327,ORD0002008,SKU00140,1,52.61,0
OI0004328,ORD0002008,SKU00055,1,496.43,10
OI0004329,ORD0002008,SKU00149,1,34.95,0
OI0004330,ORD0002008,SKU00230,1,47.22,0
OI0004331,ORD0002008,SKU00309,1,75.96,0
OI0004332,ORD0002009,SKU00277,1,266.11,20
OI0004333,ORD0002009,SKU00080,3,58.53,0
OI0004334,ORD0002010,SKU00050,1,464.24,0
OI0004335,ORD0002010,SKU00392,1,101.28,15
OI0004336,ORD0002011,SKU00410,1,196.93,0
OI0004337,ORD0002012,SKU00032,1,743.99,0
OI0004338,ORD0002013,SKU00405,1,228.21,0
OI0004339,ORD0002014,SKU00245,1,300.69,0
OI0004340,ORD0002014,SKU00368,1,195.79,25
OI0004341,ORD0002014,SKU00027,1,174.78,25
OI0004342,ORD0002015,SKU00159,2,98.44,0
OI0004343,ORD0002015,SKU00136,1,26.4,0
OI0004344,ORD0002015,SKU00249,1,143.08,10
OI0004345,ORD0002016,SKU00340,1,187.51,0
OI0004346,ORD0002016,SKU00184,1,186.87,0
OI0004347,ORD0002017,SKU00072,1,120.7,0
OI0004348,ORD0002017,SKU00007,1,75.54,0
OI0004349,ORD0002018,SKU00078,1,60.37,0
OI0004350,ORD0002019,SKU00148,2,206.26,0
OI0004351,ORD0002020,SKU00182,2,117.48,0
OI0004352,ORD0002020,SKU00368,1,195.79,0
OI0004353,ORD0002021,SKU00244,1,748.16,0
OI0004354,ORD0002022,SKU00147,2,169.85,15
OI0004355,ORD0002022,SKU00390,1,54.7,0
OI0004356,ORD0002022,SKU00342,1,62.53,0
OI0004357,ORD0002023,SKU00378,1,282.36,0
OI0004358,ORD0002024,SKU00393,1,98.58,0
OI0004359,ORD0002024,SKU00307,1,628.16,0
OI0004360,ORD0002025,SKU00345,2,93.09,0
OI0004361,ORD0002026,SKU00094,1,227.77,0
OI0004362,ORD0002026,SKU00038,1,66.61,0
OI0004363,ORD0002026,SKU00227,1,85.43,0
OI0004364,ORD0002027,SKU00251,1,40.0,0
OI0004365,ORD0002027,SKU00408,1,200.89,0
OI0004366,ORD0002028,SKU00008,1,293.72,0
OI0004367,ORD0002029,SKU00260,1,166.02,0
OI0004368,ORD0002030,SKU00303,2,294.23,0
OI0004369,ORD0002031,SKU00134,1,183.89,5
OI0004370,ORD0002032,SKU00136,2,26.4,0
OI0004371,ORD0002032,SKU00235,2,638.34,0
OI0004372,ORD0002032,SKU00168,2,232.69,0
OI0004373,ORD0002033,SKU00085,2,89.35,0
OI0004374,ORD0002034,SKU00296,1,324.59,15
OI0004375,ORD0002035,SKU00331,1,58.16,20
OI0004376,ORD0002035,SKU00050,1,464.24,0
OI0004377,ORD0002036,SKU00120,1,139.48,0
OI0004378,ORD0002036,SKU00157,1,30.33,0
OI0004379,ORD0002037,SKU00317,1,119.81,0
OI0004380,ORD0002038,SKU00396,1,55.25,0
OI0004381,ORD0002038,SKU00377,1,375.33,0
OI0004382,ORD0002039,SKU00296,1,324.59,15
OI0004383,ORD0002039,SKU00250,2,659.65,0
OI0004384,ORD0002039,SKU00165,1,1147.57,0
OI0004385,ORD0002039,SKU00365,1,114.83,0
OI0004386,ORD0002040,SKU00119,1,120.46,10
OI0004387,ORD0002040,SKU00295,1,405.27,0
OI0004388,ORD0002041,SKU00177,2,112.18,0
OI0004389,ORD0002042,SKU00036,1,132.0,0
OI0004390,ORD0002042,SKU00164,2,121.47,0
OI0004391,ORD0002042,SKU00296,1,324.59,15
OI0004392,ORD0002042,SKU00137,1,118.49,0
OI0004393,ORD0002043,SKU00133,1,397.34,25
OI0004394,ORD0002043,SKU00167,1,29.82,25
OI0004395,ORD0002043,SKU00328,1,171.02,0
OI0004396,ORD0002043,SKU00264,3,237.32,25
OI0004397,ORD0002044,SKU00229,1,219.96,0
OI0004398,ORD0002044,SKU00239,3,186.78,0
OI0004399,ORD0002045,SKU00145,1,329.24,0
OI0004400,ORD0002045,SKU00293,1,144.31,0
OI0004401,ORD0002046,SKU00382,2,145.58,0
OI0004402,ORD0002046,SKU00268,1,71.61,0
OI0004403,ORD0002047,SKU00079,1,1064.44,0
OI0004404,ORD0002047,SKU00019,1,121.87,0
OI0004405,ORD0002048,SKU00170,1,82.05,0
OI0004406,ORD0002048,SKU00215,1,44.78,0
OI0004407,ORD0002048,SKU00078,2,60.37,25
OI0004408,ORD0002049,SKU00047,1,78.56,0
OI0004409,ORD0002050,SKU00310,2,480.23,0
OI0004410,ORD0002051,SKU00005,1,103.61,0
OI0004411,ORD0002051,SKU00211,2,449.24,0
OI0004412,ORD0002051,SKU00082,1,81.78,0
OI0004413,ORD0002052,SKU00162,2,127.07,0
OI0004414,ORD0002052,SKU00091,1,137.95,0
OI0004415,ORD0002053,SKU00152,1,331.16,0
OI0004416,ORD0002054,SKU00304,1,104.3,0
OI0004417,ORD0002054,SKU00249,2,143.08,15
OI0004418,ORD0002054,SKU00221,1,154.13,0
OI0004419,ORD0002055,SKU00288,1,276.9,0
OI0004420,ORD0002056,SKU00208,2,299.73,10
OI0004421,ORD0002057,SKU00220,2,178.88,0
OI0004422,ORD0002057,SKU00251,1,40.0,0
OI0004423,ORD0002058,SKU00036,1,132.0,0
OI0004424,ORD0002058,SKU00220,1,178.88,0
OI0004425,ORD0002059,SKU00017,1,291.24,15
OI0004426,ORD0002060,SKU00353,1,179.47,0
OI0004427,ORD0002060,SKU00185,1,129.35,0
OI0004428,ORD0002061,SKU00395,2,239.07,0
OI0004429,ORD0002061,SKU00020,1,45.07,0
OI0004430,ORD0002062,SKU00305,2,139.01,0
OI0004431,ORD0002062,SKU00184,1,186.87,0
OI0004432,ORD0002062,SKU00222,1,146.11,0
OI0004433,ORD0002063,SKU00188,1,96.73,0
OI0004434,ORD0002063,SKU00238,1,113.92,0
OI0004435,ORD0002064,SKU00262,1,35.16,0
OI0004436,ORD0002065,SKU00276,1,55.2,5
OI0004437,ORD0002066,SKU00211,1,449.24,0
OI0004438,ORD0002066,SKU00206,1,124.42,25
OI0004439,ORD0002066,SKU00352,2,56.62,0
OI0004440,ORD0002067,SKU00053,1,357.17,0
OI0004441,ORD0002068,SKU00026,1,257.36,0
OI0004442,ORD0002068,SKU00146,3,48.94,5
OI0004443,ORD0002068,SKU00089,1,170.56,10
OI0004444,ORD0002068,SKU00377,1,375.33,0
OI0004445,ORD0002069,SKU00311,1,75.18,0
OI0004446,ORD0002069,SKU00348,1,131.81,0
OI0004447,ORD0002070,SKU00201,1,327.03,0
OI0004448,ORD0002070,SKU00102,1,54.96,0
OI0004449,ORD0002071,SKU00036,1,132.0,5
OI0004450,ORD0002071,SKU00347,1,559.94,0
OI0004451,ORD0002071,SKU00240,1,418.97,0
OI0004452,ORD0002071,SKU00412,1,536.15,0
OI0004453,ORD0002071,SKU00055,1,496.43,0
OI0004454,ORD0002072,SKU00008,2,293.72,0
OI0004455,ORD0002072,SKU00234,1,128.65,25
OI0004456,ORD0002073,SKU00167,1,29.82,0
OI0004457,ORD0002073,SKU00184,1,186.87,0
OI0004458,ORD0002073,SKU00267,1,46.98,25
OI0004459,ORD0002073,SKU00124,1,173.58,20
OI0004460,ORD0002073,SKU00020,1,45.07,0
OI0004461,ORD0002074,SKU00409,1,258.08,15
OI0004462,ORD0002074,SKU00351,1,50.46,5
OI0004463,ORD0002074,SKU00083,1,84.73,0
OI0004464,ORD0002074,SKU00382,1,145.58,0
OI0004465,ORD0002075,SKU00268,2,71.61,0
OI0004466,ORD0002075,SKU00173,1,283.98,15
OI0004467,ORD0002075,SKU00092,1,17.25,0
OI0004468,ORD0002075,SKU00351,1,50.46,0
OI0004469,ORD0002075,SKU00048,2,116.56,0
OI0004470,ORD0002076,SKU00015,1,28.43,0
OI0004471,ORD0002077,SKU00102,1,54.96,0
OI0004472,ORD0002077,SKU00314,3,319.97,0
OI0004473,ORD0002077,SKU00279,1,162.9,0
OI0004474,ORD0002077,SKU00131,1,247.84,0
OI0004475,ORD0002078,SKU00333,1,228.71,0
OI0004476,ORD0002079,SKU00189,2,81.27,0
OI0004477,ORD0002079,SKU00208,1,299.73,0
OI0004478,ORD0002080,SKU00136,1,26.4,0
OI0004479,ORD0002080,SKU00354,1,94.39,0
OI0004480,ORD0002081,SKU00062,1,175.95,10
OI0004481,ORD0002082,SKU00080,1,58.53,0
OI0004482,ORD0002083,SKU00279,1,162.9,0
OI0004483,ORD0002083,SKU00080,1,58.53,0
OI0004484,ORD0002084,SKU00323,1,56.2,0
OI0004485,ORD0002084,SKU00294,2,126.71,15
OI0004486,ORD0002085,SKU00188,1,96.73,0
OI0004487,ORD0002086,SKU00323,2,56.2,0
OI0004488,ORD0002086,SKU00283,1,78.2,20
OI0004489,ORD0002086,SKU00231,1,128.88,0
OI0004490,ORD0002086,SKU00347,1,559.94,10
OI0004491,ORD0002087,SKU00396,1,55.25,0
OI0004492,ORD0002087,SKU00253,1,60.2,0
OI0004493,ORD0002087,SKU00193,1,112.0,10
OI0004494,ORD0002087,SKU00029,1,82.93,0
OI0004495,ORD0002087,SKU00359,1,52.77,0
OI0004496,ORD0002088,SKU00236,1,206.45,0
OI0004497,ORD0002088,SKU00007,1,75.54,0
OI0004498,ORD0002089,SKU00231,1,128.88,0
OI0004499,ORD0002089,SKU00057,1,146.43,0
OI0004500,ORD0002090,SKU00241,1,98.0,25
OI0004501,ORD0002090,SKU00145,1,329.24,0
OI0004502,ORD0002091,SKU00007,1,75.54,0
OI0004503,ORD0002092,SKU00184,2,186.87,15
OI0004504,ORD0002093,SKU00153,1,189.31,0
OI0004505,ORD0002094,SKU00341,1,230.25,0
OI0004506,ORD0002095,SKU00335,1,305.21,0
OI0004507,ORD0002096,SKU00255,1,338.03,0
OI0004508,ORD0002097,SKU00038,1,66.61,0
OI0004509,ORD0002098,SKU00136,2,26.4,10
OI0004510,ORD0002098,SKU00154,1,99.99,0
OI0004511,ORD0002098,SKU00248,3,68.98,0
OI0004512,ORD0002099,SKU00330,1,147.52,0
OI0004513,ORD0002099,SKU00366,2,80.62,0
OI0004514,ORD0002100,SKU00236,3,206.45,0
OI0004515,ORD0002100,SKU00358,1,589.95,0
OI0004516,ORD0002100,SKU00223,1,53.91,0
OI0004517,ORD0002100,SKU00340,1,187.51,0
OI0004518,ORD0002101,SKU00039,1,125.28,0
OI0004519,ORD0002101,SKU00071,1,96.86,20
OI0004520,ORD0002102,SKU00325,1,11.83,0
OI0004521,ORD0002102,SKU00308,1,243.23,0
OI0004522,ORD0002103,SKU00211,1,449.24,0
OI0004523,ORD0002103,SKU00273,1,265.82,15
OI0004524,ORD0002103,SKU00050,1,464.24,0
OI0004525,ORD0002103,SKU00300,1,154.1,0
OI0004526,ORD0002104,SKU00320,2,83.19,0
OI0004527,ORD0002105,SKU00375,1,232.31,0
OI0004528,ORD0002106,SKU00005,1,103.61,0
OI0004529,ORD0002107,SKU00230,1,47.22,0
OI0004530,ORD0002107,SKU00181,3,324.39,15
OI0004531,ORD0002107,SKU00071,1,96.86,0
OI0004532,ORD0002107,SKU00318,1,98.22,20
OI0004533,ORD0002107,SKU00296,1,324.59,5
OI0004534,ORD0002108,SKU00109,2,57.45,5
OI0004535,ORD0002108,SKU00367,1,140.76,0
OI0004536,ORD0002108,SKU00292,1,192.65,0
OI0004537,ORD0002108,SKU00272,1,203.81,15
OI0004538,ORD0002108,SKU00037,1,94.19,0
OI0004539,ORD0002109,SKU00231,1,128.88,20
OI0004540,ORD0002109,SKU00408,1,200.89,0
OI0004541,ORD0002109,SKU00205,1,265.72,5
OI0004542,ORD0002110,SKU00256,1,174.27,0
OI0004543,ORD0002110,SKU00320,1,83.19,0
OI0004544,ORD0002111,SKU00285,1,49.67,0
OI0004545,ORD0002111,SKU00071,1,96.86,0
OI0004546,ORD0002112,SKU00065,1,210.89,20
OI0004547,ORD0002113,SKU00139,1,222.32,0
OI0004548,ORD0002113,SKU00098,1,45.06,0
OI0004549,ORD0002113,SKU00392,1,101.28,0
OI0004550,ORD0002113,SKU00062,1,175.95,0
OI0004551,ORD0002114,SKU00335,1,305.21,0
OI0004552,ORD0002114,SKU00295,1,405.27,0
OI0004553,ORD0002114,SKU00399,1,202.95,25
OI0004554,ORD0002115,SKU00320,1,83.19,0
OI0004555,ORD0002116,SKU00182,1,117.48,0
OI0004556,ORD0002116,SKU00124,1,173.58,20
OI0004557,ORD0002116,SKU00102,1,54.96,0
OI0004558,ORD0002116,SKU00356,1,182.14,0
OI0004559,ORD0002117,SKU00204,2,52.97,0
OI0004560,ORD0002118,SKU00152,1,331.16,20
OI0004561,ORD0002118,SKU00074,1,354.27,15
OI0004562,ORD0002119,SKU00159,1,98.44,0
OI0004563,ORD0002119,SKU00011,2,73.17,0
OI0004564,ORD0002119,SKU00221,1,154.13,0
OI0004565,ORD0002120,SKU00342,1,62.53,0
OI0004566,ORD0002120,SKU00303,3,294.23,0
OI0004567,ORD0002120,SKU00267,2,46.98,0
OI0004568,ORD0002121,SKU00256,1,174.27,0
OI0004569,ORD0002121,SKU00272,1,203.81,0
OI0004570,ORD0002122,SKU00089,1,170.56,20
OI0004571,ORD0002123,SKU00079,1,1064.44,25
OI0004572,ORD0002123,SKU00177,1,112.18,0
OI0004573,ORD0002124,SKU00216,1,39.14,0
OI0004574,ORD0002124,SKU00163,1,177.43,0
OI0004575,ORD0002125,SKU00160,1,98.67,0
OI0004576,ORD0002126,SKU00101,1,102.36,0
OI0004577,ORD0002127,SKU00252,1,616.17,0
OI0004578,ORD0002127,SKU00126,1,232.21,0
OI0004579,ORD0002127,SKU00270,1,244.35,0
OI0004580,ORD0002128,SKU00065,1,210.89,0
OI0004581,ORD0002128,SKU00343,1,158.68,10
OI0004582,ORD0002128,SKU00186,1,395.57,5
OI0004583,ORD0002129,SKU00163,1,177.43,0
OI0004584,ORD0002129,SKU00322,1,335.74,0
OI0004585,ORD0002130,SKU00231,1,128.88,0
OI0004586,ORD0002130,SKU00107,2,95.45,0
OI0004587,ORD0002130,SKU00384,1,93.96,10
OI0004588,ORD0002131,SKU00328,1,171.02,0
OI0004589,ORD0002131,SKU00287,1,117.0,0
OI0004590,ORD0002131,SKU00340,1,187.51,0
OI0004591,ORD0002132,SKU00406,2,120.47,0
OI0004592,ORD0002133,SKU00014,1,159.16,0
OI0004593,ORD0002133,SKU00386,1,220.74,0
OI0004594,ORD0002133,SKU00134,1,183.89,10
OI0004595,ORD0002134,SKU00006,2,61.6,0
OI0004596,ORD0002134,SKU00152,1,331.16,5
OI0004597,ORD0002134,SKU00333,2,228.71,5
OI0004598,ORD0002134,SKU00128,2,1107.35,0
OI0004599,ORD0002135,SKU00185,1,129.35,0
OI0004600,ORD0002136,SKU00355,1,34.7,0
OI0004601,ORD0002137,SKU00306,1,48.47,20
OI0004602,ORD0002138,SKU00253,1,60.2,0
OI0004603,ORD0002138,SKU00189,1,81.27,0
OI0004604,ORD0002139,SKU00143,1,157.68,0
OI0004605,ORD0002139,SKU00161,1,70.82,0
OI0004606,ORD0002139,SKU00127,1,373.49,0
OI0004607,ORD0002139,SKU00335,2,305.21,25
OI0004608,ORD0002140,SKU00375,2,232.31,0
OI0004609,ORD0002140,SKU00188,1,96.73,0
OI0004610,ORD0002140,SKU00378,1,282.36,0
OI0004611,ORD0002140,SKU00388,1,265.26,20
OI0004612,ORD0002140,SKU00189,2,81.27,0
OI0004613,ORD0002141,SKU00083,1,84.73,20
OI0004614,ORD0002142,SKU00029,1,82.93,0
OI0004615,ORD0002143,SKU00089,1,170.56,0
OI0004616,ORD0002144,SKU00171,2,199.8,10
OI0004617,ORD0002145,SKU00169,3,112.85,25
OI0004618,ORD0002145,SKU00084,3,579.85,25
OI0004619,ORD0002145,SKU00223,1,53.91,0
OI0004620,ORD0002146,SKU00202,1,55.2,0
OI0004621,ORD0002147,SKU00161,1,70.82,0
OI0004622,ORD0002147,SKU00099,2,363.35,0
OI0004623,ORD0002148,SKU00339,1,28.4,0
OI0004624,ORD0002148,SKU00407,1,771.76,0
OI0004625,ORD0002149,SKU00339,1,28.4,0
OI0004626,ORD0002150,SKU00404,1,63.83,10
OI0004627,ORD0002151,SKU00110,1,23.52,0
OI0004628,ORD0002152,SKU00012,1,508.42,0
OI0004629,ORD0002153,SKU00311,3,75.18,15
OI0004630,ORD0002153,SKU00233,1,90.34,0
OI0004631,ORD0002153,SKU00117,2,292.84,0
OI0004632,ORD0002154,SKU00402,1,76.68,0
OI0004633,ORD0002154,SKU00319,1,103.27,0
OI0004634,ORD0002154,SKU00342,2,62.53,15
OI0004635,ORD0002155,SKU00178,1,297.13,0
OI0004636,ORD0002155,SKU00141,2,87.39,0
OI0004637,ORD0002155,SKU00004,3,55.21,0
OI0004638,ORD0002155,SKU00207,2,156.5,0
OI0004639,ORD0002155,SKU00317,1,119.81,0
OI0004640,ORD0002156,SKU00408,3,200.89,0
OI0004641,ORD0002156,SKU00401,3,526.86,0
OI0004642,ORD0002157,SKU00045,1,72.6,0
OI0004643,ORD0002158,SKU00124,3,173.58,5
OI0004644,ORD0002158,SKU00108,1,210.44,0
OI0004645,ORD0002159,SKU00026,1,257.36,0
OI0004646,ORD0002160,SKU00128,1,1107.35,0
OI0004647,ORD0002161,SKU00300,2,154.1,0
OI0004648,ORD0002161,SKU00412,1,536.15,0
OI0004649,ORD0002161,SKU00047,1,78.56,5
OI0004650,ORD0002162,SKU00298,2,45.27,0
OI0004651,ORD0002162,SKU00311,1,75.18,0
OI0004652,ORD0002163,SKU00138,1,70.9,0
OI0004653,ORD0002163,SKU00403,1,152.42,0
OI0004654,ORD0002163,SKU00266,1,113.26,10
OI0004655,ORD0002164,SKU00210,1,136.71,25
OI0004656,ORD0002164,SKU00266,1,113.26,0
OI0004657,ORD0002164,SKU00237,1,437.48,20
OI0004658,ORD0002165,SKU00086,1,61.06,0
OI0004659,ORD0002165,SKU00049,1,152.93,0
OI0004660,ORD0002165,SKU00268,1,71.61,0
OI0004661,ORD0002166,SKU00150,2,85.29,0
OI0004662,ORD0002166,SKU00412,2,536.15,0
OI0004663,ORD0002166,SKU00069,1,109.0,0
OI0004664,ORD0002166,SKU00052,1,245.41,0
OI0004665,ORD0002167,SKU00256,1,174.27,10
OI0004666,ORD0002167,SKU00021,1,28.36,0
OI0004667,ORD0002167,SKU00295,1,405.27,0
